Time,User,Target
8783,892.7375,795.0
8797,892.7375,792.0
8817,865.7486,789.0
8838,868.64026,786.0
8851,868.64026,783.0
8867,857.0736,780.0
8878,857.0736,777.0
8892,857.0736,774.0
8910,849.8444,771.0
8919,849.8444,768.0
8931,868.1583,765.0
8943,868.1583,762.0
8954,868.1583,759.0
8971,891.77356,756.0
8983,891.77356,753.0
8996,881.17084,750.0
9012,881.17084,747.0
9025,846.95276,744.0
9037,846.95276,741.0
9055,828.6389,738.0
9067,828.6389,735.0
9080,809.3612,732.0
9095,809.3612,729.0
9111,805.0237,726.0
9123,805.0237,723.0
9135,805.0237,720.0
9145,788.1555,717.0
9159,788.1555,714.0
9175,752.4917,711.0
9195,752.4917,708.0
9205,754.41943,705.0
9217,754.41943,702.0
9237,763.0945,699.0
9261,763.0945,696.0
9282,740.443,693.0
9299,711.52637,690.0
9311,711.52637,687.0
9322,711.52637,684.0
9339,716.82776,681.0
9351,716.82776,678.0
9365,709.59863,675.0
9379,709.59863,672.0
9396,701.4055,669.0
9404,701.4055,666.0
9420,701.4055,663.0
9434,707.6708,660.0
9443,707.6708,657.0
9456,712.97217,654.0
9477,712.97217,651.0
9491,710.5625,648.0
9503,710.5625,645.0
9519,705.2611,642.0
9533,705.2611,639.0
9544,705.2611,636.0
9557,712.97217,633.0
9573,712.97217,630.0
9588,715.38196,627.0
9601,715.38196,624.0
9610,694.6583,621.0
9625,694.6583,618.0
9640,677.7903,615.0
9659,677.7903,612.0
9675,677.7903,609.0
9685,677.7903,606.0
9696,677.7903,603.0
9707,672.00696,600.0
9731,670.0792,597.0
9748,670.0792,594.0
9763,650.31946,591.0
9777,650.31946,588.0
9801,632.0055,585.0
9818,632.0055,582.0
9832,620.9209,579.0
9849,620.9209,576.0
9867,606.94446,573.0
9878,606.94446,570.0
9890,587.6666,567.0
9908,587.6666,564.0
9920,557.3042,561.0
9933,557.3042,558.0
9944,557.3042,555.0
9956,551.5209,552.0
9973,551.5209,549.0
9987,585.25696,546.0
10001,585.25696,543.0
10013,575.61804,540.0
10030,575.61804,537.0
10041,575.61804,534.0
10054,545.73755,531.0
10069,545.73755,528.0
10078,552.0028,525.0
10090,552.0028,522.0
10107,559.23193,519.0
10116,559.23193,516.0
10129,559.23193,513.0
10145,565.9791,510.0
10156,565.9791,507.0
10169,575.61804,504.0
10187,575.61804,501.0
10196,575.61804,498.0
10206,605.49866,495.0
10225,605.49866,492.0
10234,683.0917,489.0
10247,683.0917,486.0
10265,712.0083,483.0
10280,712.0083,480.0
10293,729.3584,477.0
10311,729.3584,474.0
10322,726.9486,471.0
10335,726.9486,468.0
10348,726.9486,465.0
10364,699.9597,462.0
10374,699.9597,459.0
10387,687.91113,456.0
10401,687.91113,453.0
10414,658.51245,450.0
10429,658.51245,447.0
10441,658.51245,444.0
10452,633.4513,441.0
10467,633.4513,438.0
10481,595.3778,435.0
10490,595.3778,432.0
10502,595.3778,429.0
10520,571.2805,426.0
10533,571.2805,423.0
10545,566.46106,420.0
10562,566.46106,417.0
10574,558.26807,414.0
10588,558.26807,411.0
10605,546.7014,408.0
10614,546.7014,405.0
10629,546.7014,402.0
10644,508.14587,399.0
10652,508.14587,396.0
10667,491.27783,393.0
10682,491.27783,390.0
10698,482.60278,387.0
10711,482.60278,384.0
10732,486.9403,381.0
10746,486.9403,378.0
10763,487.90417,375.0
10776,487.90417,372.0
10786,479.71118,369.0
10806,479.71118,366.0
10820,479.22913,363.0
10835,479.22913,360.0
10851,478.7472,357.0
10866,478.7472,354.0
10880,456.09583,351.0
10894,456.09583,348.0
10903,456.09583,345.0
10920,416.5763,342.0
10933,416.5763,339.0
10947,408.38342,336.0
10959,408.38342,333.0
10971,408.38342,330.0
10987,394.88892,327.0
11000,394.88892,324.0
11015,378.98474,321.0
11033,375.12915,318.0
11047,375.12915,315.0
11064,368.8639,312.0
11078,368.8639,309.0
11093,368.8639,306.0
11103,366.4541,303.0
11115,366.4541,300.0
11129,361.15283,297.0
11145,361.15283,294.0
11153,361.15283,291.0
11166,334.64587,288.0
11181,334.64587,285.0
11186,334.64587,282.0
11203,307.17505,279.0
11219,309.58472,276.0
11236,309.58472,273.0
11249,309.58472,270.0
11271,303.31946,267.0
11290,284.52368,264.0
11314,260.90833,261.0
11327,260.90833,258.0
11346,253.6792,255.0
11360,253.6792,252.0
11371,253.6792,249.0
11388,237.29309,246.0
11402,237.29309,243.0
11419,219.46106,240.0
11434,219.46106,237.0
11448,202.59302,234.0
11462,202.59302,231.0
11473,188.6167,228.0
11485,188.6167,225.0
11502,176.568,222.0
11515,176.568,219.0
11529,176.568,216.0
11543,180.42358,213.0
11553,180.42358,210.0
11570,180.90552,207.0
11583,180.90552,204.0
11593,156.32642,201.0
11611,156.32642,198.0
11620,156.32642,195.0
11633,142.83191,192.0
11647,142.83191,189.0
11656,145.2417,186.0
11668,145.2417,183.0
11682,145.2417,180.0
11698,152.95288,177.0
11710,152.95288,174.0
11728,157.29028,171.0
11738,157.29028,168.0
11759,140.42224,165.0
11778,140.42224,162.0
11788,151.98889,159.0
11800,151.98889,156.0
11815,179.45972,153.0
11832,179.45972,150.0
11849,216.08752,147.0
11858,216.08752,144.0
11875,217.53333,141.0
11885,217.53333,138.0
11900,217.53333,135.0
11916,220.90698,132.0
11929,220.90698,129.0
11945,234.40137,126.0
11957,234.40137,123.0
11972,242.11255,126.0
11987,242.11255,129.0
12003,254.64307,132.0
12018,254.64307,135.0
12032,266.69165,138.0
12043,266.69165,141.0
12058,271.02917,144.0
12069,271.02917,147.0
12082,271.02917,150.0
12098,295.6084,153.0
12112,295.6084,156.0
12121,289.82507,159.0
12136,289.82507,162.0
12150,251.26941,165.0
12158,251.26941,168.0
12176,251.26941,171.0
12188,192.47217,174.0
12203,192.47217,177.0
12219,170.78467,180.0
12229,170.78467,183.0
12253,177.04993,186.0
12268,177.04993,189.0
12280,154.88062,192.0
12297,154.88062,195.0
12308,129.33752,198.0
12320,129.33752,201.0
12337,125.0,204.0
12350,125.0,207.0
12365,125.0,210.0
12380,125.0,213.0
12389,125.0,216.0
12404,127.40979,219.0
12419,127.40979,222.0
12434,131.26526,225.0
12450,131.26526,228.0
12463,183.79724,231.0
12479,183.79724,234.0
12492,220.42505,237.0
12505,220.42505,240.0
12521,220.42505,243.0
12539,247.41394,246.0
12555,241.63062,249.0
12573,241.63062,252.0
12585,245.00415,255.0
12599,245.00415,258.0
12612,245.00415,261.0
12627,249.34167,264.0
12639,249.34167,267.0
12651,244.04028,270.0
12661,244.04028,273.0
12676,244.04028,276.0
12686,233.4375,279.0
12700,233.4375,282.0
12713,246.44995,285.0
12725,246.44995,288.0
12740,273.92078,291.0
12760,273.92078,294.0
12778,299.46387,297.0
12789,299.46387,300.0
12805,327.41663,303.0
12818,327.41663,306.0
12837,368.8639,309.0
12850,368.8639,312.0
12861,368.8639,315.0
12877,390.06946,318.0
12886,390.06946,321.0
12897,380.43054,324.0
12913,380.43054,327.0
12925,380.43054,330.0
12939,371.7556,333.0
12954,371.7556,336.0
12969,363.5625,339.0
12986,359.22498,342.0
13000,359.22498,345.0
13017,359.22498,348.0
13026,360.67078,351.0
13040,360.67078,354.0
13054,369.82788,357.0
13068,369.82788,360.0
13082,387.65967,363.0
13095,387.65967,366.0
13112,403.56384,369.0
13127,403.56384,372.0
13140,403.56384,375.0
13155,430.0708,378.0
13170,430.0708,381.0
13184,446.4569,384.0
13201,446.4569,387.0
13209,448.38477,390.0
13221,448.38477,393.0
13239,425.25134,396.0
13251,425.25134,399.0
13270,406.9375,402.0
13287,406.9375,405.0
13301,467.66248,408.0
13315,467.66248,411.0
13333,489.34998,414.0
13346,489.34998,417.0
13357,489.34998,420.0
13373,499.95276,423.0
13384,499.95276,426.0
13395,487.42224,429.0
13411,487.42224,432.0
13421,481.63892,435.0
13434,481.63892,438.0
13449,481.63892,441.0
13462,499.47083,444.0
13474,499.47083,447.0
13492,505.73608,450.0
13507,505.73608,453.0
13522,513.44714,456.0
13538,513.44714,459.0
13553,517.78467,462.0
13569,517.78467,465.0
13584,516.8209,468.0
13600,516.8209,471.0
13613,537.0625,474.0
13627,537.0625,477.0
13641,539.47217,480.0
13657,539.47217,483.0
13670,542.8458,486.0
13688,542.8458,489.0
13704,553.93054,492.0
13721,553.93054,495.0
13736,568.3889,498.0
13752,568.3889,501.0
13769,594.89575,504.0
13783,594.89575,507.0
13793,594.89575,510.0
13813,611.7639,513.0
13836,617.0653,516.0
13851,617.0653,519.0
13865,613.6918,522.0
13880,613.6918,525.0
13896,612.2457,528.0
13912,612.2457,531.0
13922,626.22217,534.0
13939,626.22217,537.0
13952,645.01807,540.0
13970,645.01807,543.0
13983,661.8861,546.0
13995,661.8861,549.0
14012,662.36804,552.0
14022,662.36804,555.0
14038,662.36804,558.0
14052,654.17505,561.0
14063,654.17505,564.0
14074,669.5973,567.0
14086,669.5973,570.0
14102,669.5973,573.0
14115,690.3208,576.0
14130,690.3208,579.0
14145,696.5862,582.0
14154,696.5862,585.0
14173,686.46533,588.0
14184,686.46533,591.0
14193,686.46533,594.0
14210,669.5973,597.0
14220,669.5973,600.0
14232,662.36804,603.0
14247,662.36804,606.0
14258,668.6333,609.0
14270,668.6333,612.0
14287,668.6333,615.0
14301,659.47644,618.0
14313,659.47644,621.0
14324,649.3556,624.0
14342,649.3556,627.0
14359,649.3556,630.0
14374,649.3556,633.0
14385,638.7528,636.0
14402,638.7528,639.0
14416,629.5958,642.0
14430,629.5958,645.0
14445,625.2584,648.0
14455,625.2584,651.0
14474,625.2584,654.0
14485,618.99304,657.0
14498,618.99304,660.0
14514,595.3778,663.0
14524,595.3778,666.0
14537,595.3778,669.0
14553,578.50977,672.0
14564,578.50977,675.0
14580,576.5819,678.0
14593,576.5819,681.0
14606,573.6902,684.0
14622,573.6902,687.0
14636,569.8347,690.0
14651,569.8347,693.0
14663,573.6902,696.0
14677,573.6902,699.0
14691,573.6902,702.0
14705,579.47363,705.0
14722,579.47363,708.0
14737,597.7875,711.0
14754,597.7875,714.0
14769,609.8362,717.0
14784,609.8362,720.0
14796,618.0292,723.0
14817,636.8251,726.0
14838,636.8251,729.0
14849,669.5973,732.0
14867,669.5973,735.0
14876,669.5973,738.0
14889,697.0681,741.0
14901,697.0681,744.0
14915,722.6111,747.0
14926,722.6111,750.0
14940,722.6111,753.0
14954,746.7084,756.0
14968,746.7084,759.0
14984,772.7333,762.0
14993,772.7333,765.0
15011,799.7223,768.0
15025,799.7223,771.0
15037,813.6986,774.0
15049,813.6986,777.0
15065,813.6986,780.0
15082,823.81946,783.0
15098,825.7472,786.0
15110,825.7472,789.0
15122,825.7472,792.0
15139,824.3014,795.0
15151,824.3014,798.0
15162,812.2528,801.0
15179,812.2528,804.0
15189,825.26526,807.0
15201,825.26526,810.0
15216,825.26526,813.0
15226,830.0847,816.0
15239,830.0847,819.0
15254,826.7112,822.0
15263,826.7112,825.0
15276,826.7112,828.0
15290,816.59033,831.0
15307,816.59033,834.0
15322,812.2528,837.0
15332,812.2528,840.0
15355,812.2528,843.0
15376,805.9874,846.0
15387,805.9874,849.0
15394,805.9874,852.0
